date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:10	70212/70212	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:07%20GMT	https://www.hopitaux-sarreguemines.fr/pepiniere-d-entreprise-e-sante-ccdl/3/95/146	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/pepiniere-d-entreprise-e-sante-ccdl/3/95/146.html	(from https://www.hopitaux-sarreguemines.fr/pepiniere-d-entreprise-e-sante-ccdl/3/95/147)
16:04:10	109887/109887	---M--	200	added ('OK')	application/pdf	etag:%2242fbb6d0ead81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/signalement%20harcelement.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/signalement%20harcelement.pdf	(from https://www.hopitaux-sarreguemines.fr/signalement-des-violences-et-du-harcelement/2/88)
16:04:11	219290/219290	---M--	200	added ('OK')	application/pdf	etag:%226827bbbfa0f9d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/SIMP244-37-22111417560.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/SIMP244-37-22111417560.pdf	(from https://www.hopitaux-sarreguemines.fr/signalement-des-violences-et-du-harcelement/2/88)
16:04:11	78219/78219	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:10%20GMT	https://www.hopitaux-sarreguemines.fr/Les-Acacias/5/65/54	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Les-Acacias/5/65/54.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:12	796110/796110	---M--	200	added ('OK')	image/jpeg	etag:%226e933b218b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/acacias%20RD2023031416391420.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/acacias%20RD2023031416391420.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:12	78330/78330	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:11%20GMT	https://www.hopitaux-sarreguemines.fr/Glycines/5/65/53	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Glycines/5/65/53.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:13	526408/526408	---M--	200	added ('OK')	image/jpeg	etag:%225c13c9548b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/Glycines%20avt%20RD2023031416404070.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/Glycines%20avt%20RD2023031416404070.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:13	79472/79472	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:11%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-Sarreguemines/5/65/55	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-Sarreguemines/5/65/55.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:14	7439/7439	---M--	200	added ('OK')	image/png	etag:%22702b7b9ecaf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031011565799.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031011565799.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:14	81270/81270	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:12%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/58	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/58.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:14	7439/7439	---M--	200	added ('OK')	image/png	etag:%2272b0eabecaf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031011575240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031011575240.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:15	70558/70558	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:13%20GMT	https://www.hopitaux-sarreguemines.fr/Pole-readaptation-psychosociale/5/65/63	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Pole-readaptation-psychosociale/5/65/63.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:16	6202/6202	---M--	200	added ('OK')	image/png	etag:%222dced66dddf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014113682.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014113682.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:16	71098/71098	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:14%20GMT	https://www.hopitaux-sarreguemines.fr/Psychiatrie-liaison/5/65/62	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Psychiatrie-liaison/5/65/62.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:16	9423/9423	---M--	200	added ('OK')	image/png	etag:%228fa8df4caf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/EMSP2020031011592156.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/EMSP2020031011592156.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:17	81556/81556	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:15%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-de-Forbach/5/65/71	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-de-Forbach/5/65/71.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:17	7439/7439	---M--	200	added ('OK')	image/png	etag:%224f10b395d6f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031013223722.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031013223722.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:18	82921/82921	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:15%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-de-Freyming/5/65/75	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-de-Freyming/5/65/75.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:18	7439/7439	---M--	200	added ('OK')	image/png	etag:%2241c88fa9d6f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031013231054.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031013231054.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:19	77994/77994	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:16%20GMT	https://www.hopitaux-sarreguemines.fr/Roseraie/5/65/68	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Roseraie/5/65/68.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:19	627131/627131	---M--	200	added ('OK')	image/jpeg	etag:%22c890589f8b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/roseraie%20RD2023031416424579.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/roseraie%20RD2023031416424579.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:20	77955/77955	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:18%20GMT	https://www.hopitaux-sarreguemines.fr/Les-lilas/5/65/66	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Les-lilas/5/65/66.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:20	895417/895417	---M--	200	added ('OK')	image/jpeg	etag:%22df5496c38b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lilas%20RD2023031416434659.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lilas%20RD2023031416434659.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:20	78028/78028	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:18%20GMT	https://www.hopitaux-sarreguemines.fr/Mimosas/5/65/67	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Mimosas/5/65/67.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:20	622532/622532	---M--	200	added ('OK')	image/jpeg	etag:%22de9d0d28b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/mimosas%20RD2023031416441214.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/mimosas%20RD2023031416441214.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:21	78753/78753	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:19%20GMT	https://www.hopitaux-sarreguemines.fr/Psychiatrie-de-liaison-aux-urgences-Forbach/5/65/81	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Psychiatrie-de-liaison-aux-urgences-Forbach/5/65/81.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:21	9423/9423	---M--	200	added ('OK')	image/png	etag:%22ada8c0f5d6f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/EMSP2020031013251837.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/EMSP2020031013251837.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:22	74924/74924	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:20%20GMT	https://www.hopitaux-sarreguemines.fr/0/5/65/115	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/0/5/65/115.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:22	391549/391549	---M--	200	added ('OK')	image/jpeg	etag:%229ab5d04d8956d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/ileRD2023031416261001.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/ileRD2023031416261001.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:23	79805/79805	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:20%20GMT	https://www.hopitaux-sarreguemines.fr/UMD-Cabanis/5/65/85	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/UMD-Cabanis/5/65/85.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:23	211594/211594	---M--	200	added ('OK')	image/jpeg	etag:%229a7817728a56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cabanis222023031416342037.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cabanis222023031416342037.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:23	70630/70630	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:21%20GMT	https://www.hopitaux-sarreguemines.fr/UMD-Lauzier/5/65/112	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/UMD-Lauzier/5/65/112.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:24	294135/294135	---M--	200	added ('OK')	image/jpeg	etag:%22a8da85b48a56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/LOGE%2020%20lauzier%20222023031416361182.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/LOGE%2020%20lauzier%20222023031416361182.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:24	81653/81653	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:22%20GMT	https://www.hopitaux-sarreguemines.fr/USIP/5/65/90	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/USIP/5/65/90.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:24	444932/444932	---M--	200	added ('OK')	image/jpeg	etag:%22828aa8eb8a56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/usip%202%20RD2023031416374432.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/usip%202%20RD2023031416374432.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:25	80770/80770	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:24%20GMT	https://www.hopitaux-sarreguemines.fr/Addictologie/5/65/92	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Addictologie/5/65/92.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:25	168443/168443	---M--	200	added ('OK')	image/jpeg	etag:%22c7f89fc48a56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/csa222023031416363884.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/csa222023031416363884.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:26	7439/7439	---M--	200	added ('OK')	image/png	etag:%22489115ceaff6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031008450145.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031008450145.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:26	75584/75584	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:24%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/45	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/45.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:27	79987/79987	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:25%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-Forbach/5/65/49	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-Forbach/5/65/49.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:27	7439/7439	---M--	200	added ('OK')	image/png	etag:%22852fd267b8f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031009463535.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CMP2020031009463535.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:28	81569/81569	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:26%20GMT	https://www.hopitaux-sarreguemines.fr/CMP-Canopee/5/65/44	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CMP-Canopee/5/65/44.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:28	519938/519938	---M--	200	added ('OK')	image/jpeg	etag:%22d43e61ae8b56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/la%20canopee%20RD2023031416431101.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/la%20canopee%20RD2023031416431101.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:29	85914/85914	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:27%20GMT	https://www.hopitaux-sarreguemines.fr/0/5/65/113	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/0/5/65/113.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:29	2202/2202	---M--	200	added ('OK')	image/png	etag:%2251116870c4b0d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/picto_default.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/picto_default.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:29	71932/71932	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:27%20GMT	https://www.hopitaux-sarreguemines.fr/Club-psychotherapique/5/65/64	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Club-psychotherapique/5/65/64.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:30	6202/6202	---M--	200	added ('OK')	image/png	etag:%22c296fb4dcf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014062577.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014062577.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:30	73311/73311	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:28%20GMT	https://www.hopitaux-sarreguemines.fr/Rehab/5/65/65	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Rehab/5/65/65.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:30	6202/6202	---M--	200	added ('OK')	image/png	etag:%222a93afa2ddf6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014130548.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/CLUB2020031014130548.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:31	75042/75042	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:29%20GMT	https://www.hopitaux-sarreguemines.fr/Opaline/5/65/40	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Opaline/5/65/40.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:31	122512/122512	---M--	200	added ('OK')	image/jpeg	etag:%22a149551b8d56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/opaline%20RD2023031416532330.JPG	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/opaline%20RD2023031416532330.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:32	73573/73573	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:30%20GMT	https://www.hopitaux-sarreguemines.fr/USLD-EHPAD-Les-Myosotis/5/65/39	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/USLD-EHPAD-Les-Myosotis/5/65/39.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:33	865405/865405	---M--	200	added ('OK')	image/jpeg	etag:%228e9c269a8d56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/myosotis%20RD2023031416565606.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/myosotis%20RD2023031416565606.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:33	73631/73631	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:30%20GMT	https://www.hopitaux-sarreguemines.fr/Lierres-C/5/65/42	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Lierres-C/5/65/42.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:33	684624/684624	---M--	200	added ('OK')	image/jpeg	etag:%22232035c08d56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lierres%20RD2023031416575991.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lierres%20RD2023031416575991.jpg	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:34	83415/83415	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:32%20GMT	https://www.hopitaux-sarreguemines.fr/0/5/65/35	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/0/5/65/35.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:34	1640/1640	---M--	200	added ('OK')	image/png	etag:%2279711375469cd81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/pavillon2022072016390332.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/pavillon2022072016390332.png	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:35	70317/70317	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:33%20GMT	https://www.hopitaux-sarreguemines.fr/0/5/65/114	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/0/5/65/114.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:35	86408/86408	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:33%20GMT	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/kin%c3%a9sith%c3%a9rapie2022072710562857.100x100%20png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/kin%c3%a9sith%c3%a9rapie2022072710562857.html	(from https://www.hopitaux-sarreguemines.fr/offres-de-soins/5/65)
16:04:36	90682/90682	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:34%20GMT	https://www.hopitaux-sarreguemines.fr/Anesthesie/5/55/99	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Anesthesie/5/55/99.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:36	4299/4299	---M--	200	added ('OK')	image/png	etag:%226053e17df0f5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/anesthesie%202020%20100x1002020030909553301.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/anesthesie%202020%20100x1002020030909553301.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:37	71712/71712	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:35%20GMT	https://www.hopitaux-sarreguemines.fr/Chirurgie-Ambulatoire/5/55/2	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Chirurgie-Ambulatoire/5/55/2.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:37	4941/4941	---M--	200	added ('OK')	image/png	etag:%223c5baf37b1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chirurgie%20ambulatoire100x1002019121217193777.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chirurgie%20ambulatoire100x1002019121217193777.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:38	81963/81963	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:35%20GMT	https://www.hopitaux-sarreguemines.fr/Chirurgie-generale-digestive/5/55/31	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Chirurgie-generale-digestive/5/55/31.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:38	43060/43060	---M--	200	added ('OK')	image/png	etag:%222e2924ef0f5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chirurgie%20generale%20et%20digestive%202020%20100x1002020030909541270.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chirurgie%20generale%20et%20digestive%202020%20100x1002020030909541270.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:39	75177/75177	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:36%20GMT	https://www.hopitaux-sarreguemines.fr/chirurgie-gynecologique/5/55/98	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/chirurgie-gynecologique/5/55/98.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:39	4651/4651	---M--	200	added ('OK')	image/png	etag:%22a1898fd8f0f5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20gyneco%20%202020%20100x1002020030909580515.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20gyneco%20%202020%20100x1002020030909580515.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
